Date/Time	$site[url][actual]	Test URL	PageId	Log Session	Site Url	IP	Referer	Browser
2013-04-01 10:49:32	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php/	1	18188	www.newglobalmel.com.au	101.226.169.238	http://www.newglobalmel.com.au/products.php	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 10:51:09	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php%3fdisplay%3d1402/	1	18190	www.newglobalmel.com.au	182.118.20.203	http://www.newglobalmel.com.au/products.php%3Fdisplay%3D1402	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 10:51:09	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=3264/	1	18190	www.newglobalmel.com.au	182.118.20.203	http://www.newglobalmel.com.au/products.php?display=3264	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 11:06:52	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=3265/	1	18194	www.newglobalmel.com.au	101.226.167.207	http://www.newglobalmel.com.au/products.php?display=3265	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 11:06:52	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=3266/	1	18195	www.newglobalmel.com.au	101.226.167.210	http://www.newglobalmel.com.au/products.php?display=3266	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 11:06:52	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=1113/	1	18177	www.newglobalmel.com.au	101.226.167.212	http://www.newglobalmel.com.au/products.php?display=1113	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 11:07:01	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/about.php/	1	18197	www.newglobalmel.com.au	182.118.20.216	http://www.newglobalmel.com.au/about.php	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 11:10:53	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=2811/	1	18200	www.newglobalmel.com.au	101.226.168.229	http://www.newglobalmel.com.au/products.php?display=2811	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 11:10:53	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=3270/	1	18200	www.newglobalmel.com.au	101.226.168.229	http://www.newglobalmel.com.au/products.php?display=3270	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider
2013-04-01 11:14:05	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/favicon.ico/	1	18202	www.newglobalmel.com.au	122.227.162.58		Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 360space)
2013-04-01 11:15:09	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=8641/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/add/8641	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
2013-04-01 11:19:52	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=2971/	1	18204	www.newglobalmel.com.au	182.118.22.228	http://www.newglobalmel.com.au/products.php?display=2971	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 11:19:52	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=2979/	1	18205	www.newglobalmel.com.au	182.118.22.229	http://www.newglobalmel.com.au/products.php?display=2979	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 11:20:36	http://www.newglobalmel.com.au/	http://www.newglobalmel.com.au/products.php?display=3022/	1	18206	www.newglobalmel.com.au	182.118.22.226	http://www.newglobalmel.com.au/products.php?display=3022	Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider
2013-04-01 11:22:37	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=7740/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/add/8503	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
2013-04-01 11:22:41	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=7737/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/?remove=7740	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
2013-04-01 11:22:52	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=7738/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/?remove=7737	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
2013-04-01 11:22:56	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=7739/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/?remove=7738	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
2013-04-01 11:23:18	http://www.newglobalmel.com.au/order_cart/	http://www.newglobalmel.com.au/order_cart/?remove=7739/	276	18198	www.newglobalmel.com.au	121.217.187.8	http://www.newglobalmel.com.au/order_cart/?remove=7738	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22
